id1,id2,id3,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6
02-1-144501,02-1-144500,02-1-144497,-92.73359216047655,-30.5239823390056,-18.43233070516885,-17.817692183294746,-14.65524321416153,-4.212744085069899,-3.722380807596789
02-1-144500,02-1-144497,02-1-144502,-115.04608404422106,-23.247398195229323,-14.65524321416153,-9.67101686801071,-4.212744085069899,-2.0328400109733593,2.4375009833705725
02-1-144500,02-1-144505,02-1-144497,-158.16600847607967,-69.14749999754436,-23.166782418453955,-14.65524321416153,-4.212744085069899,-3.359871649361464,-2.214748440841028
02-1-144501,02-1-144502,02-1-144497,-121.53439643599688,-30.5239823390056,-27.53110390707036,-21.578397683274375,-17.817692183294746,-9.67101686801071,-2.0328400109733593
02-1-144501,02-1-144497,02-1-144505,-219.0383231117192,-109.22977504701069,-99.13273865684381,-30.5239823390056,-17.817692183294746,-3.359871649361464,-2.214748440841028
02-1-144501,02-1-144497,02-1-144507,-173.19931943933034,-55.45838079841873,-30.5239823390056,-25.30821521934257,-18.906357593474965,-17.817692183294746,-16.15326956147807
02-1-144501,02-1-144497,02-1-144513,-429.3792525704387,-176.54196270594252,-153.4165939918846,-43.484680250022464,-37.20458180093269,-30.5239823390056,-17.817692183294746
02-1-144501,02-1-144497,02-1-144515,-245.8473140696087,-125.13122233679397,-73.95930236699242,-30.5239823390056,-17.817692183294746,-13.075997977207622,-10.913559523381393
02-1-144502,02-1-144497,02-1-144505,-108.93492075975036,-94.15144190132344,-47.093077050015296,-9.67101686801071,-3.359871649361464,-2.214748440841028,-2.0328400109733593
02-1-144502,02-1-144497,02-1-144507,-172.70643800846602,-99.36572943560918,-37.39267151444194,-18.906357593474965,-16.15326956147807,-9.67101686801071,-2.0328400109733593
02-1-144502,02-1-144497,02-1-144512,-572.1318924851294,-330.5241697068166,-220.7712407157402,-105.25289937535123,-59.91980274608039,-9.67101686801071,-2.0328400109733593
02-1-144502,02-1-144497,02-1-144513,-399.6055419436144,-253.54540245938762,-99.4390965307271,-43.484680250022464,-37.20458180093269,-9.67101686801071,-2.0328400109733593
02-1-144502,02-1-144497,02-1-144515,-191.89295204407316,-130.9873458891651,-45.16635722544767,-13.075997977207622,-10.913559523381393,-9.67101686801071,-2.0328400109733593
02-1-144497,02-1-144502,02-1-144516,-455.458075981578,-276.8704318997552,-251.87899012112763,-58.09412416723954,-34.876383594433676,-9.67101686801071,-2.0328400109733593
02-1-144497,02-1-144502,02-1-144517,-332.1340929926623,-195.23645720862024,-193.75598318496827,-40.91749252334776,-24.101921994955923,-9.67101686801071,-2.0328400109733593
02-1-144497,02-1-144502,02-1-144524,-486.1462489075369,-330.3845448631173,-313.6336844242969,-80.20093567290488,-35.74454375760876,-9.67101686801071,-2.0328400109733593
02-1-144497,02-1-144505,02-1-144507,-119.85918506787584,-43.45237395464872,-18.906357593474965,-18.739132206737025,-16.15326956147807,-3.359871649361464,-2.214748440841028
02-1-144497,02-1-144505,02-1-144512,-335.8822862102656,-118.37636505473148,-110.77404635050743,-105.25289937535123,-59.91980274608039,-3.359871649361464,-2.214748440841028
02-1-144497,02-1-144505,02-1-144513,-182.89781296890604,-51.2266147551133,-43.484680250022464,-41.93982080087912,-37.20458180093269,-3.359871649361464,-2.214748440841028
02-1-144505,02-1-144497,02-1-144515,-54.879424660111134,-13.075997977207622,-10.913559523381393,-8.062005507164738,-4.659360748954553,-3.359871649361464,-2.214748440841028
02-1-144505,02-1-144497,02-1-144516,-180.28754189138363,-58.09412416723954,-45.62689638210648,-43.68616064698253,-34.876383594433676,-3.359871649361464,-2.214748440841028
02-1-144497,02-1-144517,02-1-144505,-142.58297505471228,-40.91749252334776,-38.868410515194455,-32.277045670110454,-24.101921994955923,-3.359871649361464,-2.214748440841028
02-1-144505,02-1-144497,02-1-144524,-168.14693950774387,-80.20093567290488,-55.63124376380095,-35.74454375760876,-35.653655793130454,-3.359871649361464,-2.214748440841028
02-1-144505,02-1-144497,02-1-149379,-470.0589142419799,-141.5668588269087,-137.83602144107982,-136.45395911729165,-90.29234518198317,-3.359871649361464,-2.214748440841028
02-1-144497,02-1-144505,02-1-149435,-100.37741492193624,-25.880105153972572,-21.29704017717191,-10.900045336807509,-10.894428198082949,-3.359871649361464,-2.214748440841028
02-1-144507,02-1-144497,02-1-144512,-178.1210921740667,-105.25289937535123,-59.91980274608039,-18.906357593474965,-16.15326956147807,-12.75607377999291,-3.105120391340531
02-1-144507,02-1-144497,02-1-144513,-127.23432239525906,-43.484680250022464,-37.20458180093269,-18.906357593474965,-16.15326956147807,-13.178280565455857,-4.527048740596623
02-1-144507,02-1-144497,02-1-144515,-100.51827345502863,-22.25246782328034,-18.906357593474965,-18.816099524570134,-16.15326956147807,-13.075997977207622,-10.913559523381393
02-1-144507,02-1-144497,02-1-144524,-257.9233605919222,-161.61968519695228,-80.20093567290488,-54.077957459832476,-35.74454375760876,-18.906357593474965,-16.15326956147807
02-1-144507,02-1-144497,02-1-149435,-84.89914584866516,-21.29704017717191,-18.906357593474965,-16.15326956147807,-13.610534174906455,-10.900045336807509,-8.897623796568144
02-1-144497,02-1-144513,02-1-144512,-293.90674291412995,-105.25289937535123,-59.91980274608039,-43.484680250022464,-37.20458180093269,-9.883780949656767,-8.08643472333442
02-1-144497,02-1-144515,02-1-144512,-234.89380243762403,-105.25289937535123,-65.46507428737593,-59.91980274608039,-39.21312272425868,-13.075997977207622,-10.913559523381393
02-1-144497,02-1-144524,02-1-144512,-593.0929848077574,-315.8235085469105,-233.94807260174457,-105.25289937535123,-80.20093567290488,-59.91980274608039,-35.74454375760876
02-1-144497,02-1-149435,02-1-144512,-175.33230001884073,-105.25289937535123,-59.91980274608039,-26.87059733253679,-21.29704017717191,-10.900045336807509,-6.695929364317429
02-1-144497,02-1-144515,02-1-144513,-127.37152203700876,-43.484680250022464,-37.20458180093269,-18.63664086710928,-13.075997977207622,-11.390426785559114,-10.913559523381393
02-1-144497,02-1-144516,02-1-144513,-359.977821418233,-127.33085543798461,-106.91231855428362,-58.09412416723954,-43.484680250022464,-37.20458180093269,-34.876383594433676
02-1-144497,02-1-144517,02-1-144513,-349.62837025879725,-126.58160922783287,-120.54453348042611,-43.484680250022464,-40.91749252334776,-37.20458180093269,-24.101921994955923
02-1-144497,02-1-144524,02-1-144513,-343.08963485740884,-134.50439248643954,-90.55219236656188,-80.20093567290488,-43.484680250022464,-37.20458180093269,-35.74454375760876
02-1-144497,02-1-149379,02-1-144513,-586.0542687985188,-169.68228264248756,-161.47754724440148,-141.5668588269087,-90.29234518198317,-43.484680250022464,-37.20458180093269
02-1-144497,02-1-149435,02-1-144513,-105.4410067794445,-43.484680250022464,-37.20458180093269,-21.29704017717191,-10.900045336807509,-7.839030006197099,-0.019753762702325872
02-1-144497,02-1-144516,02-1-144515,-122.46147281603731,-58.09412416723954,-34.876383594433676,-14.4615169449105,-13.075997977207622,-10.913559523381393,-6.861014285490434
02-1-144497,02-1-144517,02-1-144515,-114.0660853607009,-40.91749252334776,-24.101921994955923,-18.58142240194411,-13.075997977207622,-11.756868303304195,-10.913559523381393
02-1-144497,02-1-144524,02-1-144515,-122.66575477231457,-80.20093567290488,-35.74454375760876,-13.075997977207622,-10.913559523381393,-4.788253251366413,0.048316149333203384
02-1-144497,02-1-149379,02-1-144515,-257.40594869496687,-141.5668588269087,-90.29234518198317,-37.3929238251615,-21.250414163389458,-13.075997977207622,-10.913559523381393
02-1-144497,02-1-144516,02-1-144524,-293.3838107813739,-80.20093567290488,-58.09412416723954,-35.74454375760876,-34.876383594433676,-6.138011141404917,-5.190287297887565
02-1-144497,02-1-144516,02-1-149379,-437.57678358689327,-141.5668588269087,-90.29234518198317,-58.09412416723954,-34.876383594433676,-28.52947940265713,-25.622098875915317
02-1-144497,02-1-144516,02-1-149435,-133.0197898960042,-58.09412416723954,-34.876383594433676,-30.078193947209826,-21.29704017717191,-10.900045336807509,-9.104022345755205
02-1-144497,02-1-144517,02-1-144524,-269.1862529018534,-80.20093567290488,-40.91749252334776,-35.74454375760876,-24.101921994955923,-22.622665322302666,-18.101350846117185
02-1-144497,02-1-144517,02-1-149379,-424.16003272867863,-141.5668588269087,-90.29234518198317,-48.66947444854891,-40.93894510042965,-40.91749252334776,-24.101921994955923
02-1-144497,02-1-144517,02-1-149435,-134.56425253620765,-40.91749252334776,-35.38795092829153,-24.101921994955923,-21.29704017717191,-14.113987037270306,-10.900045336807509
02-1-144497,02-1-149379,02-1-144524,-579.2339812699292,-141.5668588269087,-90.29234518198317,-80.20093567290488,-47.00154954261947,-35.74454375760876,-30.448673544865507
02-1-144497,02-1-144524,02-1-149435,-142.34912491294722,-80.20093567290488,-35.74454375760876,-24.373750419683404,-21.29704017717191,-10.900045336807509,-6.418338946789127
02-1-144497,02-1-149379,02-1-149435,-195.2118740831705,-141.5668588269087,-90.29234518198317,-29.852644775415868,-21.29704017717191,-10.900045336807509,-6.252229184011483
02-1-144501,02-1-144498,02-1-144502,-149.50641372305745,-36.115548768767155,-34.98170309110577,-27.53110390707036,-21.578397683274375,-17.410139004192516,-15.4660568218209
02-1-144501,02-1-144498,02-1-144505,-449.5329937166105,-109.22977504701069,-99.13273865684381,-74.16561150972532,-70.059975743744,-36.115548768767155,-34.98170309110577
02-1-144501,02-1-144498,02-1-144506,-157.8593167535589,-36.115548768767155,-34.98170309110577,-34.182656865925985,-21.217788018777856,-18.500228335645616,-9.49514677111145
02-1-144501,02-1-144498,02-1-144515,-456.1653043930979,-125.13122233679397,-79.41594490236464,-73.95930236699242,-58.332581038516835,-36.115548768767155,-34.98170309110577
02-2-001350,02-1-144498,02-1-144501,-535.0875590602019,-173.95750294614294,-136.57002466617325,-108.5665123483914,-86.39556103904033,-36.115548768767155,-34.98170309110577
02-1-144502,02-1-144498,02-1-144505,-514.3906251527626,-94.15144190132344,-74.16561150972532,-70.059975743744,-47.093077050015296,-17.410139004192516,-15.4660568218209
02-1-144502,02-1-144498,02-1-144506,-187.7630647834582,-34.182656865925985,-23.823192823875758,-18.500228335645616,-17.410139004192516,-15.4660568218209,-2.5020506914935936
02-1-144502,02-1-144498,02-1-144515,-577.4272366853012,-130.9873458891651,-79.41594490236464,-58.332581038516835,-45.16635722544767,-17.410139004192516,-15.4660568218209
02-1-144502,02-1-144498,02-1-144516,-1098.9019886783367,-276.8704318997552,-251.87899012112763,-144.57843568052536,-134.62176293209393,-17.410139004192516,-15.4660568218209
02-1-144502,02-1-144498,02-1-144517,-764.7841878348385,-195.23645720862024,-193.75598318496827,-89.26010471879572,-86.51001417013461,-17.410139004192516,-15.4660568218209
02-1-144502,02-1-144498,02-1-144524,-1347.7847033688502,-330.3845448631173,-313.6336844242969,-263.22529634476587,-184.6809233316696,-17.410139004192516,-15.4660568218209
02-2-001350,02-1-144498,02-1-144502,-780.9350603812854,-255.94572749065617,-217.8585346949884,-173.95750294614294,-136.57002466617325,-17.410139004192516,-15.4660568218209
02-1-144498,02-1-144505,02-1-144506,-179.25227881240627,-74.16561150972532,-70.059975743744,-34.182656865925985,-18.500228335645616,-6.825042538231415,-2.271552147152505
02-1-144498,02-1-144515,02-1-144505,-290.6044641107119,-79.41594490236464,-74.16561150972532,-70.059975743744,-58.332581038516835,-8.062005507164738,-4.659360748954553
02-1-144498,02-1-144516,02-1-144505,-519.7226670300959,-144.57843568052536,-134.62176293209393,-74.16561150972532,-70.059975743744,-45.62689638210648,-43.68616064698253
02-1-144498,02-1-144517,02-1-144505,-395.3765901359098,-89.26010471879572,-86.51001417013461,-74.16561150972532,-70.059975743744,-38.868410515194455,-32.277045670110454
02-1-144498,02-1-144524,02-1-144505,-642.5783645954439,-263.22529634476587,-184.6809233316696,-74.16561150972532,-70.059975743744,-55.63124376380095,-35.653655793130454
02-1-144506,02-1-144498,02-1-144515,-184.2550137019088,-79.41594490236464,-58.332581038516835,-34.182656865925985,-18.500228335645616,-10.39053429399615,-9.882645317414262
02-1-144506,02-1-144498,02-1-144516,-373.01069877216764,-144.57843568052536,-134.62176293209393,-65.15057461065487,-36.078436908811675,-34.182656865925985,-18.500228335645616
02-1-144498,02-1-144517,02-1-144506,-286.9615543750773,-89.26010471879572,-86.51001417013461,-51.78335357635483,-34.182656865925985,-30.530534414603622,-18.500228335645616
02-1-144506,02-1-144498,02-1-144524,-418.65189085087553,-263.22529634476587,-184.6809233316696,-84.8732742861227,-34.182656865925985,-30.423210698349223,-18.500228335645616
02-1-144498,02-1-144516,02-1-144515,-394.4789908775492,-144.57843568052536,-134.62176293209393,-79.41594490236464,-58.332581038516835,-14.4615169449105,-6.861014285490434
02-1-144498,02-1-144517,02-1-144515,-325.7766468923135,-89.26010471879572,-86.51001417013461,-79.41594490236464,-58.332581038516835,-18.58142240194411,-11.756868303304195
02-1-144498,02-1-144524,02-1-144515,-498.0509589170223,-263.22529634476587,-184.6809233316696,-79.41594490236464,-58.332581038516835,-4.788253251366413,0.048316149333203384
02-1-144498,02-1-144516,02-1-144524,-827.9758995034972,-263.22529634476587,-184.6809233316696,-144.57843568052536,-134.62176293209393,-6.138011141404917,-5.190287297887565
02-1-144498,02-1-144517,02-1-144524,-696.9446700298495,-263.22529634476587,-184.6809233316696,-89.26010471879572,-86.51001417013461,-22.622665322302666,-18.101350846117185
02-1-144500,02-1-144502,02-1-144501,-100.12037033396936,-27.53110390707036,-23.247398195229323,-21.578397683274375,-18.43233070516885,-3.722380807596789,2.4375009833705725
02-1-144501,02-1-144500,02-1-144505,-292.92086238351624,-109.22977504701069,-99.13273865684381,-69.14749999754436,-23.166782418453955,-18.43233070516885,-3.722380807596789
02-1-144501,02-1-144500,02-1-144506,-107.42696616344902,-21.217788018777856,-18.43233070516885,-17.540664961749222,-9.884719912297177,-9.49514677111145,-3.722380807596789
02-2-001350,02-1-144500,02-1-144501,-157.71433527944117,-108.5665123483914,-86.39556103904033,-25.588970657774354,-18.43233070516885,-8.223822306933243,-3.722380807596789
02-1-144502,02-1-144500,02-1-144505,-424.4085933806511,-94.15144190132344,-69.14749999754436,-47.093077050015296,-23.247398195229323,-23.166782418453955,2.4375009833705725
02-1-144500,02-1-144502,02-1-144506,-169.14019257564598,-23.823192823875758,-23.247398195229323,-17.540664961749222,-9.884719912297177,-2.5020506914935936,2.4375009833705725
02-2-001350,02-1-144500,02-1-144502,-255.94572749065617,-218.9131235389117,-217.8585346949884,-25.588970657774354,-23.247398195229323,-8.223822306933243,2.4375009833705725
02-1-144500,02-1-144505,02-1-144506,-156.96446647896747,-69.14749999754436,-23.166782418453955,-17.540664961749222,-9.884719912297177,-6.825042538231415,-2.271552147152505
02-1-144501,02-1-144502,02-1-144505,-532.8305825324769,-109.22977504701069,-99.13273865684381,-94.15144190132344,-47.093077050015296,-27.53110390707036,-21.578397683274375
02-1-144501,02-1-144502,02-1-144506,-152.31384719127246,-27.53110390707036,-23.823192823875758,-21.578397683274375,-21.217788018777856,-9.49514677111145,-2.5020506914935936
02-1-144501,02-1-144502,02-1-144507,-407.1855860354383,-99.36572943560918,-55.45838079841873,-37.39267151444194,-27.53110390707036,-25.30821521934257,-21.578397683274375
02-1-144501,02-1-144502,02-1-144513,-1069.9024830170977,-253.54540245938762,-176.54196270594252,-153.4165939918846,-99.4390965307271,-27.53110390707036,-21.578397683274375
02-1-144501,02-1-144502,02-1-144515,-612.1061787549089,-130.9873458891651,-125.13122233679397,-73.95930236699242,-45.16635722544767,-27.53110390707036,-21.578397683274375
02-2-001350,02-1-144502,02-1-144501,-807.608327146052,-255.94572749065617,-217.8585346949884,-108.5665123483914,-86.39556103904033,-27.53110390707036,-21.578397683274375
02-1-144501,02-1-144505,02-1-144506,-172.1457453457134,-109.22977504701069,-99.13273865684381,-21.217788018777856,-9.49514677111145,-6.825042538231415,-2.271552147152505
02-1-144501,02-1-144505,02-1-144507,-277.5626943593032,-109.22977504701069,-99.13273865684381,-55.45838079841873,-43.45237395464872,-25.30821521934257,-18.739132206737025
02-1-144501,02-1-144505,02-1-144513,-615.3759100452678,-176.54196270594252,-153.4165939918846,-109.22977504701069,-99.13273865684381,-51.2266147551133,-41.93982080087912
02-1-144501,02-1-144505,02-1-144515,-380.7289983592989,-125.13122233679397,-109.22977504701069,-99.13273865684381,-73.95930236699242,-8.062005507164738,-4.659360748954553
02-1-144501,02-1-144506,02-1-144507,-90.7377280181955,-55.45838079841873,-25.30821521934257,-21.217788018777856,-9.49514677111145,-3.3137841891355677,-3.1854712563465952
02-1-144501,02-1-144506,02-1-144513,-273.0774088330126,-176.54196270594252,-153.4165939918846,-21.46595443136406,-21.217788018777856,-11.406267784168048,-9.49514677111145
02-1-144501,02-1-144515,02-1-144506,-204.5943632136028,-125.13122233679397,-73.95930236699242,-21.217788018777856,-10.39053429399615,-9.882645317414262,-9.49514677111145
02-1-144501,02-1-144513,02-1-144507,-282.38599543584866,-176.54196270594252,-153.4165939918846,-55.45838079841873,-25.30821521934257,-13.178280565455857,-4.527048740596623
02-1-144501,02-1-144515,02-1-144507,-258.78697035117995,-125.13122233679397,-73.95930236699242,-55.45838079841873,-25.30821521934257,-22.25246782328034,-18.816099524570134
02-1-144501,02-1-144515,02-1-144513,-498.35374620814605,-176.54196270594252,-153.4165939918846,-125.13122233679397,-73.95930236699242,-18.63664086710928,-11.390426785559114
02-1-144502,02-1-144505,02-1-144506,-94.15144190132344,-84.78744284161047,-47.093077050015296,-23.823192823875758,-6.825042538231415,-2.5020506914935936,-2.271552147152505
02-1-144502,02-1-144505,02-1-144507,-270.1505702669225,-99.36572943560918,-94.15144190132344,-47.093077050015296,-43.45237395464872,-37.39267151444194,-18.739132206737025
02-1-144502,02-1-144505,02-1-144512,-794.49387952767,-330.5241697068166,-220.7712407157402,-118.37636505473148,-110.77404635050743,-94.15144190132344,-47.093077050015296
02-1-144502,02-1-144505,02-1-144513,-495.46774083709033,-253.54540245938762,-99.4390965307271,-94.15144190132344,-51.2266147551133,-47.093077050015296,-41.93982080087912
02-1-144502,02-1-144515,02-1-144505,-251.00513144360423,-130.9873458891651,-94.15144190132344,-47.093077050015296,-45.16635722544767,-8.062005507164738,-4.659360748954553
02-1-144502,02-1-144516,02-1-144505,-700.1876118904536,-276.8704318997552,-251.87899012112763,-94.15144190132344,-47.093077050015296,-45.62689638210648,-43.68616064698253
02-1-144502,02-1-144517,02-1-144505,-588.3530267742467,-195.23645720862024,-193.75598318496827,-94.15144190132344,-47.093077050015296,-38.868410515194455,-32.277045670110454
02-1-144502,02-1-144524,02-1-144505,-692.3520155946358,-330.3845448631173,-313.6336844242969,-94.15144190132344,-55.63124376380095,-47.093077050015296,-35.653655793130454
02-1-144502,02-1-144506,02-1-144507,-109.87244545278475,-99.36572943560918,-37.39267151444194,-23.823192823875758,-3.3137841891355677,-3.1854712563465952,-2.5020506914935936
02-1-144502,02-1-144506,02-1-144512,-394.59868822778924,-330.5241697068166,-220.7712407157402,-53.590163449468434,-23.823192823875758,-19.71311434133265,-2.5020506914935936
02-1-144506,02-1-144502,02-1-144513,-256.6224666576405,-253.54540245938762,-99.4390965307271,-23.823192823875758,-21.46595443136406,-11.406267784168048,-2.5020506914935936
02-1-144506,02-1-144502,02-1-144515,-151.7051717934934,-130.9873458891651,-45.16635722544767,-23.823192823875758,-10.39053429399615,-9.882645317414262,-2.5020506914935936
02-1-144506,02-1-144502,02-1-144516,-422.0181604947113,-276.8704318997552,-251.87899012112763,-65.15057461065487,-36.078436908811675,-23.823192823875758,-2.5020506914935936
02-1-144502,02-1-144517,02-1-144506,-337.745291733844,-195.23645720862024,-193.75598318496827,-51.78335357635483,-30.530534414603622,-23.823192823875758,-2.5020506914935936
02-1-144506,02-1-144502,02-1-144524,-402.36574652207764,-330.3845448631173,-313.6336844242969,-84.8732742861227,-30.423210698349223,-23.823192823875758,-2.5020506914935936
02-1-144502,02-1-144512,02-1-144507,-404.03643556696363,-330.5241697068166,-220.7712407157402,-99.36572943560918,-37.39267151444194,-12.75607377999291,-3.105120391340531
02-1-144502,02-1-144513,02-1-144507,-286.225971431587,-253.54540245938762,-99.4390965307271,-99.36572943560918,-37.39267151444194,-13.178280565455857,-4.527048740596623
02-1-144502,02-1-144515,02-1-144507,-223.07800125593212,-130.9873458891651,-99.36572943560918,-45.16635722544767,-37.39267151444194,-22.25246782328034,-18.816099524570134
02-1-144502,02-1-144524,02-1-144507,-576.0292814247293,-330.3845448631173,-313.6336844242969,-161.61968519695228,-99.36572943560918,-54.077957459832476,-37.39267151444194
02-1-144502,02-1-144513,02-1-144512,-634.3027503677463,-330.5241697068166,-253.54540245938762,-220.7712407157402,-99.4390965307271,-9.883780949656767,-8.08643472333442
02-1-144502,02-1-144515,02-1-144512,-514.7114724127447,-330.5241697068166,-220.7712407157402,-130.9873458891651,-65.46507428737593,-45.16635722544767,-39.21312272425868
02-1-144502,02-1-144524,02-1-144512,-1334.709506543808,-330.5241697068166,-330.3845448631173,-315.8235085469105,-313.6336844242969,-233.94807260174457,-220.7712407157402
02-1-144502,02-1-144515,02-1-144513,-328.0529330248888,-253.54540245938762,-130.9873458891651,-99.4390965307271,-45.16635722544767,-18.63664086710928,-11.390426785559114
02-1-144502,02-1-144516,02-1-144513,-924.3222499859567,-276.8704318997552,-253.54540245938762,-251.87899012112763,-127.33085543798461,-106.91231855428362,-99.4390965307271
02-1-144502,02-1-144517,02-1-144513,-913.7103182777321,-253.54540245938762,-195.23645720862024,-193.75598318496827,-126.58160922783287,-120.54453348042611,-99.4390965307271
02-1-144502,02-1-144524,02-1-144513,-899.9392148073218,-330.3845448631173,-313.6336844242969,-253.54540245938762,-134.50439248643954,-99.4390965307271,-90.55219236656188
02-1-144502,02-1-144516,02-1-144515,-471.71102900036703,-276.8704318997552,-251.87899012112763,-130.9873458891651,-45.16635722544767,-14.4615169449105,-6.861014285490434
02-1-144502,02-1-144517,02-1-144515,-446.385659021901,-195.23645720862024,-193.75598318496827,-130.9873458891651,-45.16635722544767,-18.58142240194411,-11.756868303304195
02-1-144502,02-1-144524,02-1-144515,-497.31114964809035,-330.3845448631173,-313.6336844242969,-130.9873458891651,-45.16635722544767,-4.788253251366413,0.048316149333203384
02-1-144502,02-1-144516,02-1-144524,-1207.1825429738817,-330.3845448631173,-313.6336844242969,-276.8704318997552,-251.87899012112763,-6.138011141404917,-5.190287297887565
02-1-144502,02-1-144517,02-1-144524,-1116.5259373828853,-330.3845448631173,-313.6336844242969,-195.23645720862024,-193.75598318496827,-22.622665322302666,-18.101350846117185
02-1-144506,02-1-144505,02-1-144507,-67.6963255136029,-43.45237395464872,-18.739132206737025,-6.825042538231415,-3.3137841891355677,-3.1854712563465952,-2.271552147152505
02-1-144506,02-1-144505,02-1-144510,-292.25068518156024,-160.81926380864678,-128.29114322710512,-51.42659811955693,-28.90023897654453,-6.825042538231415,-2.271552147152505
02-1-144506,02-1-144505,02-1-144512,-204.13722871913313,-118.37636505473148,-110.77404635050743,-53.590163449468434,-19.71311434133265,-6.825042538231415,-2.271552147152505
02-1-144506,02-1-144505,02-1-144513,-111.34355498187433,-51.2266147551133,-41.93982080087912,-21.46595443136406,-11.406267784168048,-6.825042538231415,-2.271552147152505
02-1-144506,02-1-144505,02-1-144515,-55.32356913587992,-10.39053429399615,-9.882645317414262,-8.062005507164738,-6.825042538231415,-4.659360748954553,-2.271552147152505
02-1-144505,02-1-144506,02-1-144516,-203.61162941228264,-65.15057461065487,-45.62689638210648,-43.68616064698253,-36.078436908811675,-6.825042538231415,-2.271552147152505
02-1-144506,02-1-144517,02-1-144505,-177.00027122188447,-51.78335357635483,-38.868410515194455,-32.277045670110454,-30.530534414603622,-6.825042538231415,-2.271552147152505
02-1-144506,02-1-144505,02-1-144524,-180.05803131670154,-84.8732742861227,-55.63124376380095,-35.653655793130454,-30.423210698349223,-6.825042538231415,-2.271552147152505
02-1-144506,02-1-144505,02-1-149435,-79.32520710404845,-25.880105153972572,-12.948438961406955,-10.894428198082949,-8.7453005779196,-6.825042538231415,-2.271552147152505
02-1-144507,02-1-144505,02-1-144510,-237.7887374721539,-160.81926380864678,-128.29114322710512,-43.45237395464872,-18.739132206737025,-4.9324799125284144,-1.600261387942659
02-1-144507,02-1-144505,02-1-144512,-204.91909214674558,-118.37636505473148,-110.77404635050743,-43.45237395464872,-18.739132206737025,-12.75607377999291,-3.105120391340531
02-1-144507,02-1-144505,02-1-144513,-149.75013255825792,-51.2266147551133,-43.45237395464872,-41.93982080087912,-18.739132206737025,-13.178280565455857,-4.527048740596623
02-1-144507,02-1-144505,02-1-144515,-140.764517924058,-43.45237395464872,-22.25246782328034,-18.816099524570134,-18.739132206737025,-8.062005507164738,-4.659360748954553
02-1-144507,02-1-144505,02-1-144524,-384.0585563320519,-161.61968519695228,-55.63124376380095,-54.077957459832476,-43.45237395464872,-35.653655793130454,-18.739132206737025
02-1-144507,02-1-144505,02-1-149435,-111.81024696845193,-43.45237395464872,-25.880105153972572,-18.739132206737025,-13.610534174906455,-10.894428198082949,-8.897623796568144
02-1-144505,02-1-144512,02-1-144510,-547.4276001432711,-160.81926380864678,-128.29114322710512,-118.37636505473148,-110.77404635050743,-20.04940216728059,-18.866589200905793
02-1-144505,02-1-144513,02-1-144510,-446.12086194331016,-160.81926380864678,-128.29114322710512,-51.2266147551133,-41.93982080087912,-41.6331866596056,-39.20778663544871
02-1-144505,02-1-144515,02-1-144510,-432.78165955473924,-160.81926380864678,-128.29114322710512,-91.75501964533478,-61.59455581475305,-8.062005507164738,-4.659360748954553
02-1-144510,02-1-144505,02-1-149435,-280.3120260228791,-160.81926380864678,-128.29114322710512,-50.12695862675321,-25.880105153972572,-16.05278147219346,-10.894428198082949
02-1-144505,02-1-144513,02-1-144512,-323.9276480307758,-118.37636505473148,-110.77404635050743,-51.2266147551133,-41.93982080087912,-9.883780949656767,-8.08643472333442
02-1-144505,02-1-144515,02-1-144512,-306.50326735849063,-118.37636505473148,-110.77404635050743,-65.46507428737593,-39.21312272425868,-8.062005507164738,-4.659360748954553
02-1-144505,02-1-144524,02-1-144512,-835.1007065414793,-315.8235085469105,-233.94807260174457,-118.37636505473148,-110.77404635050743,-55.63124376380095,-35.653655793130454
02-1-144505,02-1-149435,02-1-144512,-221.3840680443105,-118.37636505473148,-110.77404635050743,-26.87059733253679,-25.880105153972572,-10.894428198082949,-6.695929364317429
02-1-144505,02-1-144515,02-1-144513,-134.27825481706677,-51.2266147551133,-41.93982080087912,-18.63664086710928,-11.390426785559114,-8.062005507164738,-4.659360748954553
02-1-144505,02-1-144516,02-1-144513,-463.29291458543315,-127.33085543798461,-106.91231855428362,-51.2266147551133,-45.62689638210648,-43.68616064698253,-41.93982080087912
02-1-144505,02-1-144517,02-1-144513,-467.50684202698864,-126.58160922783287,-120.54453348042611,-51.2266147551133,-41.93982080087912,-38.868410515194455,-32.277045670110454
02-1-144505,02-1-144524,02-1-144513,-414.56616153456645,-134.50439248643954,-90.55219236656188,-55.63124376380095,-51.2266147551133,-41.93982080087912,-35.653655793130454
02-1-144505,02-1-149379,02-1-144513,-775.1560733155995,-169.68228264248756,-161.47754724440148,-137.83602144107982,-136.45395911729165,-51.2266147551133,-41.93982080087912
02-1-144513,02-1-144505,02-1-149380,-987.5283361063832,-287.2667229737723,-249.15447822359477,-218.1247365270889,-184.8969985637046,-51.2266147551133,-41.93982080087912
02-1-144513,02-1-144505,02-1-149435,-113.05174543022974,-51.2266147551133,-41.93982080087912,-25.880105153972572,-10.894428198082949,-7.839030006197099,-0.019753762702325872
02-1-144505,02-1-144516,02-1-144515,-102.80834706725882,-45.62689638210648,-43.68616064698253,-14.4615169449105,-8.062005507164738,-6.861014285490434,-4.659360748954553
