id1,id2,id3,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6
02-1-143516,02-1-143518,02-1-143528,3.0210068199685836,3.0210469001268905,3.1583599095052515,3.1608385451138465,3.1791599237887658,3.185055608563168,12.71477566013165
02-1-143516,02-1-143528,02-1-143522,3.0828474774961263,3.0844687822326033,3.1791599237887658,3.185055608563168,3.361874588140886,3.4238383860228674,13.335496423683981
02-1-143518,02-1-143528,02-1-143522,3.0210068199685836,3.0210469001268905,3.320797555032764,3.361874588140886,3.401567017297543,3.4238383860228674,13.386433732456581
02-1-143518,02-1-144600,02-1-143528,3.0210068199685836,3.0210469001268905,4.038513287086851,4.077079351773338,4.5450258515488615,4.560846728378058,18.357487884679088
02-1-143518,02-1-144601,02-1-143528,3.0210068199685836,3.0210469001268905,3.357565528082839,3.367474914877419,3.4516384171321177,3.458161910494332,13.470511050629371
02-1-143518,02-1-144601,02-1-144600,3.357565528082839,3.4516384171321177,4.077079351773338,4.560846728378058,5.529508166703291,7.8809048548143075,24.08533101035361
02-1-143522,02-1-143528,02-1-143529,3.1883930469658592,3.2214735681342592,3.361874588140886,3.4238383860228674,3.973520958471978,4.423639507536379,15.512620567174666
02-1-143522,02-1-143528,02-1-143531,3.076493010578449,3.0814051983720843,3.1094755450794853,3.120323952928393,3.361874588140886,3.4238383860228674,13.191460024770098
02-1-143522,02-1-143531,02-1-143529,3.076493010578449,3.0814051983720843,3.5377298233763748,3.721613313798046,3.973520958471978,4.423639507536379,16.317861104115646
02-1-143528,02-1-143531,02-1-143529,3.1094755450794853,3.120323952928393,3.1883930469658592,3.2214735681342592,3.5377298233763748,3.721613313798046,13.97248819699048
02-1-143528,02-1-144600,02-1-143529,3.1883930469658592,3.2214735681342592,3.392427531183792,3.475240424089895,4.038513287086851,4.5450258515488615,16.026828409002608
02-1-143528,02-1-144600,02-1-143531,3.1094755450794853,3.120323952928393,4.038513287086851,4.5450258515488615,4.727541826220941,5.94551668564562,20.88362450848889
02-1-143528,02-1-144601,02-1-144600,3.367474914877419,3.458161910494332,4.038513287086851,4.5450258515488615,5.529508166703291,7.8809048548143075,24.117381359967002
02-1-143529,02-1-144597,02-1-143531,3.076121219646155,3.084120542027425,3.5377298233763748,3.721613313798046,3.8390901389816925,4.154021107523701,14.896987886326777
02-1-143529,02-1-144600,02-1-143531,3.392427531183792,3.475240424089895,3.5377298233763748,3.721613313798046,4.727541826220941,5.94551668564562,18.47566833175035
02-1-143529,02-1-144600,02-1-144597,3.076121219646155,3.084120542027425,3.2232064029084104,3.2486827540139833,3.392427531183792,3.475240424089895,13.656752036965417
02-1-143531,02-1-144589,02-1-143533,3.1641604841862865,3.1922219974255457,3.681857219178111,3.738949423081708,3.7836115966906174,4.092158909850262,16.387239652078886
02-1-143531,02-1-144596,02-1-144589,3.1641604841862865,3.1922219974255457,3.735493593395075,4.00135983001673,4.12862566312385,4.560569927540262,18.010618587785693
02-1-143531,02-1-144597,02-1-144589,3.1641604841862865,3.1922219974255457,3.6115222212767826,3.737042315209614,3.8390901389816925,4.154021107523701,16.542140384991654
02-1-143531,02-1-144600,02-1-144596,3.146505000763245,3.146774830135503,4.12862566312385,4.560569927540262,4.727541826220941,5.94551668564562,18.404923660100803
02-1-144600,02-1-144597,02-1-143531,3.2232064029084104,3.2486827540139833,3.8390901389816925,4.154021107523701,4.727541826220941,5.94551668564562,18.265745210320596
02-1-143557,02-1-143559,02-1-143578,3.0262553880789547,3.0266471069824705,3.4131037035906955,3.44324779422744,3.527062220348016,3.5574825905322403,14.046797444746622
02-1-143557,02-1-143608,02-1-143559,3.00809957275394,3.00837921933159,3.4131037035906955,3.423117635374065,3.44324779422744,3.4844942248607578,13.881906200844865
02-1-143557,02-1-143609,02-1-143559,3.046640316444124,3.048882080223817,3.388101911856715,3.4131037035906955,3.44324779422744,3.471421094714339,13.661641662710878
02-1-143557,02-1-143611,02-1-143559,3.1630128486553204,3.189983149686692,3.4131037035906955,3.44324779422744,4.048668714309205,4.350087182830605,15.629168480318937
02-1-143631,02-1-143557,02-1-143559,3.0868514292873863,3.0950782565119233,3.4131037035906955,3.4196893574695517,3.44324779422744,3.5370552626010325,14.298773642706527
02-1-143557,02-1-143608,02-1-143578,3.05949129345678,3.0612811131433424,3.423117635374065,3.4844942248607578,3.527062220348016,3.5574825905322403,14.260499509841548
02-1-143557,02-1-143609,02-1-143578,3.046640316444124,3.048882080223817,3.507783057125014,3.527062220348016,3.542166921165177,3.5574825905322403,14.192259316185483
02-1-143631,02-1-143557,02-1-143578,3.1924573711668636,3.209329899014745,3.4196893574695517,3.527062220348016,3.5370552626010325,3.5574825905322403,14.925083777179477
02-1-143557,02-1-143611,02-1-143608,3.1509396648818315,3.1651556848700935,3.423117635374065,3.4844942248607578,4.048668714309205,4.350087182830605,15.77595384634945
02-1-143557,02-1-143611,02-1-143609,3.046640316444124,3.048882080223817,4.011595337559581,4.048668714309205,4.350087182830605,4.447730262649822,16.168775944673886
02-1-143631,02-1-143557,02-1-143609,3.046640316444124,3.048882080223817,3.4196893574695517,3.5193007450491223,3.5370552626010325,3.635105244795145,13.921311284721002
02-1-143578,02-1-143559,02-1-143580,3.0262553880789547,3.0266471069824705,3.6655279806174934,3.7313012982687934,3.9301909471149292,3.978902774387022,15.962513342048577
02-1-143581,02-1-143559,02-1-143578,3.0262553880789547,3.0266471069824705,3.0580226657056633,3.058390753000058,3.119402333049516,3.1352970014889214,12.423933741181099
02-1-143582,02-1-143559,02-1-143578,3.0262553880789547,3.0266471069824705,3.8749191966935506,3.9427962000829435,4.289027811043914,4.342561305442042,17.431087326536918
02-1-143583,02-1-143578,02-1-143559,3.0223951542150345,3.0229300135938026,3.0262553880789547,3.0266471069824705,3.082367027510559,3.0855956758415406,12.266495887593122
02-1-143584,02-1-143578,02-1-143559,3.0262553880789547,3.0266471069824705,3.029766039024093,3.031565330675317,3.0578372278503263,3.0606734223339673,12.244336356575163
02-1-143578,02-1-143559,02-1-143601,3.0262553880789547,3.0266471069824705,3.0653109572031463,3.0700432279947987,3.124365331910906,3.135483148874469,12.457887077568605
02-1-143578,02-1-143608,02-1-143559,3.00809957275394,3.00837921933159,3.0262553880789547,3.0266471069824705,3.05949129345678,3.0612811131433424,12.19191667360157
02-1-143578,02-1-143609,02-1-143559,3.0262553880789547,3.0266471069824705,3.388101911856715,3.471421094714339,3.507783057125014,3.542166921165177,14.13815308724799
02-1-143578,02-1-143559,02-1-143619,3.0262553880789547,3.0266471069824705,3.881631320008869,3.9725767096497253,4.2942403572814065,4.354970173416811,17.46678665684116
02-1-143631,02-1-143559,02-1-143578,3.0262553880789547,3.0266471069824705,3.0868514292873863,3.0950782565119233,3.1924573711668636,3.209329899014745,12.66053314712344
02-1-143581,02-1-143559,02-1-143580,3.0580226657056633,3.058390753000058,3.4204618071886133,3.5209590743596655,3.6655279806174934,3.9301909471149292,14.977594869744177
02-1-143582,02-1-143559,02-1-143580,3.0171256505959363,3.0180085569415014,3.6655279806174934,3.8749191966935506,3.9301909471149292,4.289027811043914,15.156943145763153
02-1-143583,02-1-143559,02-1-143580,3.082367027510559,3.0855956758415406,3.6655279806174934,3.851283563017816,3.9301909471149292,4.062824646952604,16.44834812979941
02-1-143584,02-1-143559,02-1-143580,3.029766039024093,3.031565330675317,3.4334883517874673,3.566669880096146,3.6655279806174934,3.9301909471149292,15.000095944164988
02-1-143580,02-1-143559,02-1-143601,3.124365331910906,3.135483148874469,3.6655279806174934,3.9301909471149292,3.9849954516053745,4.202524852616488,16.978540399541423
02-1-143584,02-1-143581,02-1-143559,3.0221566106309927,3.0229669964224475,3.029766039024093,3.031565330675317,3.0580226657056633,3.058390753000058,12.21225061741225
02-1-143581,02-1-143559,02-1-143601,3.0580226657056633,3.058390753000058,3.124365331910906,3.135483148874469,3.2786080040578063,3.3445976831356234,13.044591522243685
02-1-143631,02-1-143559,02-1-143581,3.0580226657056633,3.058390753000058,3.0868514292873863,3.0950782565119233,3.113459694843962,3.1143483307473114,12.579508808628525
02-1-143584,02-1-143582,02-1-143559,3.029766039024093,3.031565330675317,3.6064200115904343,3.8352753638082513,3.8749191966935506,4.289027811043914,16.243945549033572
02-1-143582,02-1-143559,02-1-143601,3.124365331910906,3.135483148874469,3.8749191966935506,4.219698741348396,4.289027811043914,4.6013775924964335,18.60576263752884
02-1-143583,02-1-143559,02-1-143601,3.0169457487823164,3.017709391988747,3.082367027510559,3.0855956758415406,3.124365331910906,3.135483148874469,12.454302297976628
02-1-143631,02-1-143559,02-1-143583,3.082367027510559,3.0855956758415406,3.0868514292873863,3.0950782565119233,3.3303547840351424,3.351623324489512,13.069518188533605
02-1-143584,02-1-143559,02-1-143601,3.029766039024093,3.031565330675317,3.124365331910906,3.135483148874469,3.159232057799816,3.1842552198540552,12.724192402887368
02-1-143631,02-1-143559,02-1-143584,3.029766039024093,3.031565330675317,3.0868514292873863,3.0950782565119233,3.1539885972924764,3.1759696840597655,12.613579464295992
02-1-143559,02-1-143619,02-1-143601,3.124365331910906,3.135483148874469,3.881631320008869,4.251737751552196,4.2942403572814065,4.614099379798381,18.644160265346045
02-1-143559,02-1-143608,02-1-143611,3.00809957275394,3.00837921933159,3.1509396648818315,3.1630128486553204,3.1651556848700935,3.189983149686692,12.642349417920784
02-1-143559,02-1-143608,02-1-143614,3.00809957275394,3.00837921933159,3.039840008164242,3.042641156527985,3.080767738922874,3.089945841539802,12.262431218670958
02-1-143559,02-1-143608,02-1-143619,3.00809957275394,3.00837921933159,3.881631320008869,3.9491723858453973,4.2942403572814065,4.415211725535336,17.461420667707912
02-1-143609,02-1-143611,02-1-143559,3.1630128486553204,3.189983149686692,3.388101911856715,3.471421094714339,4.011595337559581,4.447730262649822,15.843272518740006
02-1-143559,02-1-143609,02-1-143614,3.039840008164242,3.042641156527985,3.3454151036112236,3.349359084868617,3.388101911856715,3.471421094714339,13.723541326623732
02-1-143559,02-1-143609,02-1-143619,3.142822694726742,3.1578660911544323,3.388101911856715,3.471421094714339,3.881631320008869,4.2942403572814065,15.131505692979278
02-1-143631,02-1-143609,02-1-143559,3.0868514292873863,3.0950782565119233,3.388101911856715,3.471421094714339,3.5193007450491223,3.635105244795145,14.57933427929709
02-1-143559,02-1-143611,02-1-143614,3.039840008164242,3.042641156527985,3.1630128486553204,3.189983149686692,3.2932855701443104,3.347209916882268,12.988336009362328
02-1-143559,02-1-143611,02-1-143619,3.1630128486553204,3.189983149686692,3.881631320008869,4.2942403572814065,4.733781593591247,6.003204248026367,20.37932868552511
02-1-143559,02-1-143614,02-1-143619,3.039840008164242,3.042641156527985,3.7385902187752733,3.881631320008869,3.9638858579668668,4.2942403572814065,16.645816144134066
02-1-143571,02-1-143564,02-1-143578,3.0625778981987795,3.06846548502941,3.1665823659154424,3.1779577347235,3.227629741068632,3.2695345129350013,13.08151253510421
02-1-143571,02-1-143564,02-1-143581,3.0665020918116155,3.0691215519189914,3.0937488675445546,3.09640657041619,3.227629741068632,3.2695345129350013,12.812443611729424
02-1-143571,02-1-143564,02-1-143582,3.227629741068632,3.2695345129350013,3.5413237876564523,3.7012757949176818,4.1205812338013725,4.551606201890567,17.348723764797544
02-1-143571,02-1-143564,02-1-143583,3.1006370989794863,3.1006798496863706,3.227629741068632,3.2695345129350013,3.284660477349557,3.297274139729213,13.479479400167627
02-1-143571,02-1-143564,02-1-143584,3.0199637155873944,3.021089393051906,3.122424395080654,3.1362515894760445,3.227629741068632,3.2695345129350013,12.8330086889927
02-1-143564,02-1-143631,02-1-143571,3.007775358874616,3.0079209008799976,3.227629741068632,3.2624420812300405,3.2695345129350013,3.316336910574215,13.003380584597455
02-1-143564,02-1-143578,02-1-143581,3.0625778981987795,3.0665020918116155,3.06846548502941,3.0691215519189914,3.119402333049516,3.1352970014889214,12.507336361917371
02-1-143564,02-1-143578,02-1-143582,3.0625778981987795,3.06846548502941,3.5413237876564523,3.7012757949176818,3.9427962000829435,4.342561305442042,16.083141144159203
02-1-143564,02-1-143578,02-1-143583,3.0223951542150345,3.0229300135938026,3.0625778981987795,3.06846548502941,3.1006370989794863,3.1006798496863706,12.400125652911985
02-1-143564,02-1-143578,02-1-143584,3.0199637155873944,3.021089393051906,3.0578372278503263,3.0606734223339673,3.0625778981987795,3.06846548502941,12.286961609523722
02-1-143564,02-1-143631,02-1-143578,3.0625778981987795,3.06846548502941,3.1924573711668636,3.209329899014745,3.2624420812300405,3.316336910574215,13.241467814023306
02-1-143564,02-1-143584,02-1-143581,3.0199637155873944,3.021089393051906,3.0221566106309927,3.0229669964224475,3.0665020918116155,3.0691215519189914,12.21678923666528
02-1-143564,02-1-143631,02-1-143581,3.0665020918116155,3.0691215519189914,3.113459694843962,3.1143483307473114,3.2624420812300405,3.316336910574215,12.94169710568082
02-1-143564,02-1-143584,02-1-143582,3.0199637155873944,3.021089393051906,3.5413237876564523,3.6064200115904343,3.7012757949176818,3.8352753638082513,15.151114158313117
02-1-143564,02-1-143631,02-1-143583,3.1006370989794863,3.1006798496863706,3.2624420812300405,3.316336910574215,3.3303547840351424,3.351623324489512,13.70327375305083
02-1-143564,02-1-143631,02-1-143584,3.0199637155873944,3.021089393051906,3.1539885972924764,3.1759696840597655,3.2624420812300405,3.316336910574215,13.00540701414046
02-1-143571,02-1-143578,02-1-143581,3.0937488675445546,3.09640657041619,3.119402333049516,3.1352970014889214,3.1665823659154424,3.1779577347235,12.878813876431549
02-1-143571,02-1-143578,02-1-143582,3.1665823659154424,3.1779577347235,3.9427962000829435,4.1205812338013725,4.342561305442042,4.551606201890567,18.91001332347909
02-1-143571,02-1-143578,02-1-143583,3.0223951542150345,3.0229300135938026,3.1665823659154424,3.1779577347235,3.284660477349557,3.297274139729213,12.999580264480148
02-1-143571,02-1-143578,02-1-143584,3.0578372278503263,3.0606734223339673,3.122424395080654,3.1362515894760445,3.1665823659154424,3.1779577347235,12.803551753195457
02-1-143571,02-1-143631,02-1-143578,3.007775358874616,3.0079209008799976,3.1665823659154424,3.1779577347235,3.1924573711668636,3.209329899014745,12.736002760768931
02-1-143571,02-1-143581,02-1-143584,3.0221566106309927,3.0229669964224475,3.0937488675445546,3.09640657041619,3.122424395080654,3.1362515894760445,12.499301446606474
02-1-143571,02-1-143631,02-1-143581,3.007775358874616,3.0079209008799976,3.0937488675445546,3.09640657041619,3.113459694843962,3.1143483307473114,12.443230254808478
02-1-143571,02-1-143584,02-1-143582,3.122424395080654,3.1362515894760445,3.6064200115904343,3.8352753638082513,4.1205812338013725,4.551606201890567,17.181099108054138
02-1-143571,02-1-143631,02-1-143583,3.007775358874616,3.0079209008799976,3.284660477349557,3.297274139729213,3.3303547840351424,3.351623324489512,13.248476483552157
02-1-143571,02-1-143631,02-1-143584,3.007775358874616,3.0079209008799976,3.122424395080654,3.1362515894760445,3.1539885972924764,3.1759696840597655,12.574398595059273
02-1-143581,02-1-143578,02-1-143580,3.119402333049516,3.1352970014889214,3.4204618071886133,3.5209590743596655,3.7313012982687934,3.978902774387022,15.391432544599965
02-1-143582,02-1-143578,02-1-143580,3.0171256505959363,3.0180085569415014,3.7313012982687934,3.9427962000829435,3.978902774387022,4.342561305442042,15.427253283633181
02-1-143583,02-1-143578,02-1-143580,3.0223951542150345,3.0229300135938026,3.7313012982687934,3.851283563017816,3.978902774387022,4.062824646952604,16.208893150472193
02-1-143584,02-1-143578,02-1-143580,3.0578372278503263,3.0606734223339673,3.4334883517874673,3.566669880096146,3.7313012982687934,3.978902774387022,15.223212634136999
02-1-143578,02-1-143601,02-1-143580,3.0653109572031463,3.0700432279947987,3.7313012982687934,3.978902774387022,3.9849954516053745,4.202524852616488,16.731717629115966
02-1-143581,02-1-143578,02-1-143584,3.0221566106309927,3.0229669964224475,3.0578372278503263,3.0606734223339673,3.119402333049516,3.1352970014889214,12.424067875629195
02-1-143581,02-1-143578,02-1-143601,3.0653109572031463,3.0700432279947987,3.119402333049516,3.1352970014889214,3.2786080040578063,3.3445976831356234,12.991760971113212
02-1-143631,02-1-143578,02-1-143581,3.113459694843962,3.1143483307473114,3.119402333049516,3.1352970014889214,3.1924573711668636,3.209329899014745,12.992307563758526
02-1-143584,02-1-143582,02-1-143578,3.0578372278503263,3.0606734223339673,3.6064200115904343,3.8352753638082513,3.9427962000829435,4.342561305442042,16.493045861985163
02-1-143582,02-1-143578,02-1-143601,3.0653109572031463,3.0700432279947987,3.9427962000829435,4.219698741348396,4.342561305442042,4.6013775924964335,18.313883146210852
02-1-143583,02-1-143578,02-1-143601,3.0169457487823164,3.017709391988747,3.0223951542150345,3.0229300135938026,3.0653109572031463,3.0700432279947987,12.215731686025634
02-1-143631,02-1-143578,02-1-143583,3.0223951542150345,3.0229300135938026,3.1924573711668636,3.209329899014745,3.3303547840351424,3.351623324489512,13.17142389321794
02-1-143584,02-1-143578,02-1-143601,3.0578372278503263,3.0606734223339673,3.0653109572031463,3.0700432279947987,3.159232057799816,3.1842552198540552,12.614906462505113
02-1-143631,02-1-143578,02-1-143584,3.0578372278503263,3.0606734223339673,3.1539885972924764,3.1759696840597655,3.1924573711668636,3.209329899014745,12.947966687556253
02-1-143578,02-1-143619,02-1-143601,3.0653109572031463,3.0700432279947987,3.9725767096497253,4.251737751552196,4.354970173416811,4.614099379798381,18.364822474208705
02-1-143578,02-1-143608,02-1-143619,3.05949129345678,3.0612811131433424,3.9491723858453973,3.9725767096497253,4.354970173416811,4.415211725535336,17.92850917562314
02-1-143578,02-1-143609,02-1-143619,3.142822694726742,3.1578660911544323,3.507783057125014,3.542166921165177,3.9725767096497253,4.354970173416811,15.622113160809212
02-1-143631,02-1-143609,02-1-143578,3.1924573711668636,3.209329899014745,3.507783057125014,3.5193007450491223,3.542166921165177,3.635105244795145,15.20436600717267
02-1-143581,02-1-143584,02-1-143580,3.0221566106309927,3.0229669964224475,3.4204618071886133,3.4334883517874673,3.5209590743596655,3.566669880096146,14.268401099115815
02-1-143581,02-1-143601,02-1-143580,3.2786080040578063,3.3445976831356234,3.4204618071886133,3.5209590743596655,3.9849954516053745,4.202524852616488,16.637427223177408
02-1-143582,02-1-143584,02-1-143580,3.0171256505959363,3.0180085569415014,3.4334883517874673,3.566669880096146,3.6064200115904343,3.8352753638082513,14.147443794977828
02-1-143582,02-1-143580,02-1-143601,3.0171256505959363,3.0180085569415014,3.9849954516053745,4.202524852616488,4.219698741348396,4.6013775924964335,16.496335199237965
02-1-143583,02-1-143601,02-1-143580,3.0169457487823164,3.017709391988747,3.851283563017816,3.9849954516053745,4.062824646952604,4.202524852616488,16.6207309132761
02-1-143584,02-1-143601,02-1-143580,3.159232057799816,3.1842552198540552,3.4334883517874673,3.566669880096146,3.9849954516053745,4.202524852616488,16.13081867989623
02-1-143581,02-1-143584,02-1-143601,3.0221566106309927,3.0229669964224475,3.159232057799816,3.1842552198540552,3.2786080040578063,3.3445976831356234,13.081615870399446
02-1-143631,02-1-143584,02-1-143581,3.0221566106309927,3.0229669964224475,3.113459694843962,3.1143483307473114,3.1539885972924764,3.1759696840597655,12.61926797974538
02-1-143582,02-1-143584,02-1-143601,3.159232057799816,3.1842552198540552,3.6064200115904343,3.8352753638082513,4.219698741348396,4.6013775924964335,17.52618977257594
02-1-143604,02-1-143624,02-1-143625,3.301001219913829,3.3037418740086193,3.5120248616546244,3.636180684833329,4.276082434457937,4.984485394093204,16.665768794073834
02-1-143604,02-1-143624,02-1-143636,3.301001219913829,3.3037418740086193,3.746510941005397,4.032483277818711,4.677756696601993,5.8157427515170985,18.022274950318202
02-1-143604,02-1-143624,02-1-143638,3.301001219913829,3.3037418740086193,4.112810751892486,4.651429717112843,5.3017524917451455,7.022163137620322,20.082594394281603
02-1-143604,02-1-143624,02-1-144402,3.301001219913829,3.3037418740086193,4.743539472463112,6.00853460513931,6.290448408044265,9.551637461337013,23.489561608834872
02-1-143604,02-1-143624,02-1-144404,3.301001219913829,3.3037418740086193,4.333434740978669,5.056312291163451,5.956297265452008,7.827962524557959,21.634081303637487
02-1-143604,02-1-143624,02-2-001341,3.301001219913829,3.3037418740086193,3.6141525853435628,3.7520286051013487,4.355181201235427,5.192187140049157,17.13512649011385
02-1-143604,02-1-143636,02-1-143625,3.044068188155876,3.0441755891165467,3.5120248616546244,3.636180684833329,3.746510941005397,4.032483277818711,15.387266975450519
02-1-143604,02-1-143625,02-1-143638,3.2114455998889793,3.2175128919065767,3.5120248616546244,3.636180684833329,4.112810751892486,4.651429717112843,16.889367554011244
02-1-143604,02-1-144402,02-1-143625,3.466443724462679,3.5120248616546244,3.583171657763461,3.636180684833329,4.743539472463112,6.00853460513931,19.0240920033632
02-1-143604,02-1-144404,02-1-143625,3.353919892481544,3.372491484938971,3.5120248616546244,3.636180684833329,4.333434740978669,5.056312291163451,17.962520396218224
02-1-143604,02-1-143625,02-2-001341,3.026880677357994,3.028314528231178,3.5120248616546244,3.6141525853435628,3.636180684833329,3.7520286051013487,14.896532005620502
02-1-143604,02-1-143636,02-1-143638,3.0621867033873045,3.0641550565731,3.746510941005397,4.032483277818711,4.112810751892486,4.651429717112843,17.486005972641514
02-1-143604,02-1-144402,02-1-143636,3.2770317682422494,3.3138270113908828,3.746510941005397,4.032483277818711,4.743539472463112,6.00853460513931,19.977654308581403
02-1-143604,02-1-144404,02-1-143636,3.1777104532727947,3.199032228527509,3.746510941005397,4.032483277818711,4.333434740978669,5.056312291163451,18.727834827936366
02-1-143604,02-1-143636,02-2-001341,3.0280317065158635,3.0288684527217953,3.6141525853435628,3.746510941005397,3.7520286051013487,4.032483277818711,15.619960997704043
02-1-143604,02-1-144402,02-1-143638,3.1567044782513545,3.1685088164748114,4.112810751892486,4.651429717112843,4.743539472463112,6.00853460513931,21.721130110490645
02-1-143604,02-1-144404,02-1-143638,3.090839505321344,3.1007055912089543,4.112810751892486,4.333434740978669,4.651429717112843,5.056312291163451,20.045805812262465
02-1-143604,02-1-143638,02-2-001341,3.1463787325211543,3.1474413351106403,3.6141525853435628,3.7520286051013487,4.112810751892486,4.651429717112843,16.95559738032024
02-1-143604,02-1-144402,02-1-144404,3.079568868551396,3.085916017856336,4.333434740978669,4.743539472463112,5.056312291163451,6.00853460513931,22.422513753141644
02-1-143604,02-1-144404,02-2-001341,3.340336082002092,3.3917853165473275,3.6141525853435628,3.7520286051013487,4.333434740978669,5.056312291163451,18.53542023135161
02-1-143608,02-1-143611,02-1-143614,3.080767738922874,3.089945841539802,3.1509396648818315,3.1651556848700935,3.2932855701443104,3.347209916882268,13.043501240205872
02-1-143608,02-1-143611,02-1-143616,3.0794730637313017,3.0869841938978166,3.1509396648818315,3.1651556848700935,3.4233194066862422,3.5195273678812358,13.405630386452549
02-1-143608,02-1-143611,02-1-143619,3.1509396648818315,3.1651556848700935,3.9491723858453973,4.415211725535336,4.733781593591247,6.003204248026367,20.758371277831696
02-1-143608,02-1-143611,02-1-144459,3.0540354133487613,3.058618932006807,3.1509396648818315,3.1651556848700935,3.3722630388216897,3.3750044399713266,13.124024836930412
02-1-143608,02-1-143611,02-1-144464,3.025567293927615,3.0271126615882356,3.0953279848722905,3.106051952284562,3.1509396648818315,3.1651556848700935,12.614856214861156
02-1-143608,02-1-143611,02-1-144466,3.0496541700402773,3.0541719264333524,3.119875501081431,3.128083240929198,3.1509396648818315,3.1651556848700935,12.694730814894342
02-1-144467,02-1-143611,02-1-143608,3.0399857464979405,3.0424975348132826,3.1509396648818315,3.1651556848700935,3.338425530423886,3.349195781474932,13.041603170047495
02-1-143608,02-1-143614,02-1-143616,3.0693228067726497,3.0765975770999363,3.0794730637313017,3.080767738922874,3.0869841938978166,3.089945841539802,12.479909632441457
02-1-143608,02-1-143614,02-1-143619,3.080767738922874,3.089945841539802,3.7385902187752733,3.9491723858453973,3.9638858579668668,4.415211725535336,17.076640907681277
02-1-143608,02-1-144459,02-1-143614,3.0540354133487613,3.058618932006807,3.080767738922874,3.089945841539802,3.152541220651511,3.156108361832117,12.553218505136986
02-1-143608,02-1-144464,02-1-143614,3.080767738922874,3.089945841539802,3.0953279848722905,3.106051952284562,3.2953902296734543,3.30402881108194,12.909114773934299
02-1-143608,02-1-144467,02-1-143614,3.0399857464979405,3.0424975348132826,3.080767738922874,3.089945841539802,3.1484217152067555,3.153757646825621,12.515989546010243
02-1-143608,02-1-143616,02-1-143619,3.0794730637313017,3.0869841938978166,3.531314447223357,3.6951849925221127,3.9491723858453973,4.415211725535336,16.214765354632497
